id,tag,timestamp,value
433,episode reward,1.6716E+12,-215.8494415
434,episode reward,1.6716E+12,-194.2732391
435,episode reward,1.6716E+12,-249.4511871
436,episode reward,1.6716E+12,-242.5274048
437,episode reward,1.6716E+12,-207.0896301
438,episode reward,1.6716E+12,-251.5783844
439,episode reward,1.6716E+12,-210.4392395
440,episode reward,1.6716E+12,-214.209198
441,episode reward,1.6716E+12,-187.1635742
442,episode reward,1.6716E+12,-225.8921204
443,episode reward,1.6716E+12,-185.0001984
444,episode reward,1.6716E+12,-228.1821136
445,episode reward,1.6716E+12,-241.0832214
446,episode reward,1.6716E+12,-197.1595306
447,episode reward,1.6716E+12,-231.2512512
448,episode reward,1.6716E+12,-222.948349
449,episode reward,1.6716E+12,-201.3504181
450,episode reward,1.6716E+12,-260.9428406
