id,tag,timestamp,value
304,episode reward,1.67204E+12,-218.0274353
305,episode reward,1.67204E+12,-196.7909851
306,episode reward,1.67204E+12,-202.4646606
307,episode reward,1.67204E+12,-197.0526123
308,episode reward,1.67204E+12,-205.3636169
309,episode reward,1.67204E+12,-204.646698
310,episode reward,1.67204E+12,-207.2015991
311,episode reward,1.67204E+12,-191.1942749
312,episode reward,1.67204E+12,-206.6931152
313,episode reward,1.67204E+12,-203.4032898
314,episode reward,1.67204E+12,-204.6105042
315,episode reward,1.67204E+12,-197.3704529
316,episode reward,1.67204E+12,-202.3251038
317,episode reward,1.67204E+12,-206.8525391
318,episode reward,1.67204E+12,-198.4532776
319,episode reward,1.67204E+12,-196.9741211
320,episode reward,1.67204E+12,-216.0396423
321,episode reward,1.67204E+12,-201.6569214
322,episode reward,1.67204E+12,-201.1127625
323,episode reward,1.67204E+12,-190.7988281
324,episode reward,1.67204E+12,-190.2241516
325,episode reward,1.67204E+12,-222.002533
326,episode reward,1.67204E+12,-209.6437988
327,episode reward,1.67204E+12,-206.2683105
328,episode reward,1.67204E+12,-207.728241
329,episode reward,1.67204E+12,-182.8382874
330,episode reward,1.67204E+12,-203.8180237
331,episode reward,1.67204E+12,-209.9796448
332,episode reward,1.67204E+12,-195.3589783
333,episode reward,1.67204E+12,-207.9508972
334,episode reward,1.67204E+12,-189.6431274
335,episode reward,1.67204E+12,-204.8840027
336,episode reward,1.67204E+12,-202.420929
337,episode reward,1.67204E+12,-191.2243042
338,episode reward,1.67204E+12,-217.4400635
339,episode reward,1.67204E+12,-187.7421875
340,episode reward,1.67204E+12,-204.2675171
341,episode reward,1.67204E+12,-196.3781128
342,episode reward,1.67204E+12,-205.8225403
343,episode reward,1.67204E+12,-211.625
344,episode reward,1.67204E+12,-203.2426147
345,episode reward,1.67204E+12,-188.1885681
346,episode reward,1.67204E+12,-210.8764954
347,episode reward,1.67204E+12,-192.9042969
348,episode reward,1.67204E+12,-187.6408081
349,episode reward,1.67204E+12,-184.7702026
350,episode reward,1.67204E+12,-192.5713806
351,episode reward,1.67204E+12,-195.8835449
352,episode reward,1.67204E+12,-199.7854309
353,episode reward,1.67204E+12,-199.6298218
354,episode reward,1.67204E+12,-205.663147
355,episode reward,1.67204E+12,-209.710144
356,episode reward,1.67204E+12,-201.4020081
357,episode reward,1.67204E+12,-188.9686584
358,episode reward,1.67204E+12,-195.4299622
359,episode reward,1.67204E+12,-193.5241699
360,episode reward,1.67204E+12,-207.0464172
361,episode reward,1.67204E+12,-200.2433472
362,episode reward,1.67204E+12,-198.2604065
363,episode reward,1.67204E+12,-193.4398804
364,episode reward,1.67204E+12,-191.7574463
365,episode reward,1.67204E+12,-210.7179565
366,episode reward,1.67204E+12,-199.1156921
367,episode reward,1.67204E+12,-195.7245178
368,episode reward,1.67204E+12,-200.9781494
369,episode reward,1.67204E+12,-206.3240051
370,episode reward,1.67204E+12,-210.2947083
371,episode reward,1.67204E+12,-212.0221252
372,episode reward,1.67204E+12,-196.0925293
373,episode reward,1.67204E+12,-202.6957397
374,episode reward,1.67204E+12,-189.8424683
375,episode reward,1.67204E+12,-187.0471497
376,episode reward,1.67204E+12,-184.0698547
377,episode reward,1.67204E+12,-211.7156372
378,episode reward,1.67204E+12,-194.1541748
379,episode reward,1.67204E+12,-198.3382263
380,episode reward,1.67204E+12,-177.5065308
381,episode reward,1.67204E+12,-201.012207
382,episode reward,1.67204E+12,-198.4638672
383,episode reward,1.67204E+12,-209.5111389
384,episode reward,1.67204E+12,-195.9009094
385,episode reward,1.67204E+12,-206.8053894
386,episode reward,1.67204E+12,-178.6128845
387,episode reward,1.67204E+12,-196.6548157
388,episode reward,1.67204E+12,-203.3441772
389,episode reward,1.67204E+12,-205.3154297
390,episode reward,1.67204E+12,-201.9031677
391,episode reward,1.67204E+12,-205.8806152
392,episode reward,1.67204E+12,-206.6229858
393,episode reward,1.67204E+12,-203.4043884
394,episode reward,1.67204E+12,-199.1913147
395,episode reward,1.67204E+12,-214.5239563
396,episode reward,1.67204E+12,-198.1945496
397,episode reward,1.67204E+12,-202.4633179
398,episode reward,1.67204E+12,-197.4547729
399,episode reward,1.67204E+12,-201.8526001
400,episode reward,1.67204E+12,-210.4585266
401,episode reward,1.67204E+12,-199.1824951
402,episode reward,1.67204E+12,-214.9891052
403,episode reward,1.67204E+12,-202.8278809
404,episode reward,1.67204E+12,-211.7359619
405,episode reward,1.67204E+12,-208.4871216
406,episode reward,1.67204E+12,-179.7568359
407,episode reward,1.67204E+12,-196.3918152
408,episode reward,1.67204E+12,-189.8439941
409,episode reward,1.67204E+12,-202.479248
410,episode reward,1.67204E+12,-187.9143372
411,episode reward,1.67204E+12,-187.6454468
412,episode reward,1.67204E+12,-208.7301941
413,episode reward,1.67204E+12,-182.6030273
414,episode reward,1.67204E+12,-198.1013794
415,episode reward,1.67204E+12,-217.0357056
416,episode reward,1.67204E+12,-209.6482544
417,episode reward,1.67204E+12,-212.6233521
418,episode reward,1.67204E+12,-188.5112915
419,episode reward,1.67204E+12,-209.5285645
420,episode reward,1.67204E+12,-201.7462158
421,episode reward,1.67204E+12,-207.1864014
422,episode reward,1.67204E+12,-206.1798706
423,episode reward,1.67204E+12,-198.8459473
424,episode reward,1.67204E+12,-212.6819153
425,episode reward,1.67204E+12,-210.6195984
426,episode reward,1.67204E+12,-202.6129456
427,episode reward,1.67204E+12,-199.0956421
428,episode reward,1.67204E+12,-187.8999939
429,episode reward,1.67204E+12,-195.76651
430,episode reward,1.67204E+12,-204.3580933
431,episode reward,1.67204E+12,-193.7392883
432,episode reward,1.67204E+12,-216.8683472
433,episode reward,1.67204E+12,-200.3448792
434,episode reward,1.67204E+12,-199.7014465
435,episode reward,1.67204E+12,-201.4415588
436,episode reward,1.67204E+12,-209.9277344
437,episode reward,1.67204E+12,-207.2149963
438,episode reward,1.67204E+12,-200.8018188
439,episode reward,1.67204E+12,-209.4677734
440,episode reward,1.67204E+12,-217.7025757
441,episode reward,1.67204E+12,-197.2330627
442,episode reward,1.67204E+12,-202.9387207
443,episode reward,1.67204E+12,-213.210083
444,episode reward,1.67204E+12,-198.8065796
445,episode reward,1.67204E+12,-207.4636536
446,episode reward,1.67204E+12,-195.2962646
447,episode reward,1.67204E+12,-218.0358276
448,episode reward,1.67204E+12,-213.9052429
449,episode reward,1.67204E+12,-210.7288513
450,episode reward,1.67204E+12,-202.3955383
451,episode reward,1.67204E+12,-203.8625488
452,episode reward,1.67204E+12,-199.1167603
453,episode reward,1.67204E+12,-201.2170105
454,episode reward,1.67204E+12,-205.9510498
455,episode reward,1.67204E+12,-194.0849915
456,episode reward,1.67204E+12,-192.2242432
457,episode reward,1.67204E+12,-204.7978821
458,episode reward,1.67204E+12,-198.2624817
459,episode reward,1.67204E+12,-200.3230286
460,episode reward,1.67204E+12,-200.1220093
461,episode reward,1.67204E+12,-200.6800842
462,episode reward,1.67204E+12,-183.0810242
463,episode reward,1.67204E+12,-198.7486572
464,episode reward,1.67204E+12,-180.2297363
465,episode reward,1.67204E+12,-198.7851868
466,episode reward,1.67204E+12,-196.752594
467,episode reward,1.67204E+12,-204.5643921
468,episode reward,1.67204E+12,-206.1143494
469,episode reward,1.67204E+12,-198.4486084
470,episode reward,1.67204E+12,-199.0855103
471,episode reward,1.67204E+12,-198.7870483
472,episode reward,1.67204E+12,-202.7827759
473,episode reward,1.67204E+12,-205.4122314
474,episode reward,1.67204E+12,-187.1969604
475,episode reward,1.67204E+12,-200.7745972
476,episode reward,1.67204E+12,-199.0337524
477,episode reward,1.67204E+12,-187.4838562
478,episode reward,1.67204E+12,-209.0118103
